date,content
2026-01-26,"■ 주요 뉴스 : 1월 FOMC, 금리동결 확실시. 금리 경로 전망 및 의견 통합 수준 등에 관심 ○ 미국, 캐나다에 100% 추가 관세 경고. 캐나다는 對中 자유무역협정 의사 부인 ○ 중국 인민은행, 위안화 강세 용인 시사. 수출 당국은 Nvidia의 AI칩 H200 수입 허용 ○ 일본 다카이치 총리, 금융시장의 투기적 움직임에 단호하게 대응할 방침 ■ 국제금융시장(주간) : 미국은 그린란드 사태 추이, 일본 국채금리 움직임 등이 영향 주가 하락[-0.4%], 달러화 약세[-1.8%], 금리 상승[+1bp] ○ 주가 : 미국 SP500지수는 주후반 그린란드 긴장 완화로 주초 하락폭 일부 만회 유로 Stoxx600지수는 對美 지정학적 불확실성 등으로 1.0% 하락 ○ 환율 : 달러화지수는 셀 아메리카 본격화일본 당국 시장 개입 가능성 등이 배경 유로화 가치는 2.0%, 엔화 가치는 1.6% 상승 ○ 금리 : 미국 10년물 국채 금리는 주초 매도 확대 우려, 1월 금리동결 전망 등이 원인 독일은 예상보다 양호한 일부 경제 지표 등을 반영하며 7bp 상승 ※ 원/달러 환율(주간) 0.8% 하락, 한국 CDS 강보합"
2026-01-24,"■ 주요 뉴스: 엔화, 미 달러화 대비 6개월래 최대폭 강세 ○ EU 집행위원회, 대미 930억유로 규모의 보복관세 유예기간 연장 ○ WTO 사무총장, 인공지능 붐에 힘입어 `26년 교역이 호전될 소지 ○ 미국 1월 SP Global PMI(예비치) 예상 하회, 소비자심리지수 상승 ■ 국제금융시장: 미국은 내주 1월 FOMC, 주요 기술주 실적발표를 앞둔 관망세가 영향 주가 강보합[+0.03%], 달러화 약세[-0.9%], 금리 하락[-1bp] ○ 주가: 미국 SP500은 지난 이틀간 그린란드 긴장 완화에 따른 반등 후 강보합 유로 Stoxx600지수는 0.1% 하락 ○ 환율: 달러화지수는 일본은행의 외환시장 개입 가능성에 따른 엔화 강세로 하락 엔화 가치는 +1.7%, 유로화 가치는 +0.6% ○ 금리: 미국 10년물 국채금리는 다음주 FOMC의 금리동결 전망 속 소폭 하락 독일 10년물 국채금리는 2bp 상승 ※ 뉴욕 1M NDF 종가 1444.57원(스왑포인트 감안 시 1446.22원, 1.3% 하락).한국 CDS 보합"
2026-01-23,"■ 주요 뉴스: 미국 11월 PCE 물가, 예상치 부합. 연준은 당분간 금리동결 지속할 가능성 ○ 미국 트럼프, 그린란드 무제한무상 접근 요구. EU는 對美 무역협정 승인 재추진 ○ ECB, 현행 금리 수준에 만족. 유로존 1월 소비자신뢰는 전월비 개선 ○ 일본 25년 對美 수출, 관세 여파로 감소세 전환. 일본은행은 금리동결 유력 ■ 국제금융시장: 미국은 유럽과의 그린란드 갈등 완화, 주요 경제지표 결과 등이 영향 주가 상승[+0.6%], 달러화 약세[-0.5%], 금리 강보합[+0bp] ○ 주가: 미국 SP500지수는 유럽과의 긴장 개선, 빅테크 강세 등으로 상승 유로 Stoxx600지수는 트럼프의 對EU 관세 부과 철회 등으로 1.0% 상승 ○ 환율: 달러화지수는 안전자산 선호 약화 등으로 하락 유로화 가치는 0.6% 상승, 엔화 가치는 0.1% 하락 ○ 금리: 미국 10년물 국채금리는 일본發 금리 상승 압력 감소 등으로 강보합 독일은 유로존 경제의 예상보다 강한 회복 신호 등으로 1bp 상승 ※ 뉴욕 1M NDF 종가 1462.6원(스왑포인트 감안 시 1464.2원, 0.38% 하락). 한국 CDS 강보합"
2026-01-22,"■ 주요 뉴스 : 미국 트럼프, 對EU 그린란드 관세 철회하고 무력 사용 배제. 인수 협상은 요구 ○ 미국, 대법원은 연준 쿡 이사 해임 경계. 12월 잠정주택판매는 전월비 저조 ○ ECB 총재, 유럽 경제 새로운 국제질서 직면. 영국 12월 소비자물가는 상승세 강화 ○ 국제에너지기구(IEA), 금년 석유 수요 전망 상향. 다만 공급과잉 여건은 지속 ■ 국제금융시장 : 미국은 그린란드 관련 관세 철회 등으로 위험자산 선호 강화 주가 상승[+1.2%], 달러화 강세[+0.1%], 금리 하락[-5bp] ○ 주가 : 미국 SP500지수는 유럽과의 긴장 완화 기대 등으로 상승 유로 Stoxx600지수는 트럼프의 관세 철회 전 무역 갈등 우려 등으로 약보합 마감 ○ 환율 : 달러화지수는 셀 아메리카 트레이드의 반전 등으로 소폭 상승 유로화와 엔화 가치는 각각 0.3%, 0.1% 하락 ○ 금리 : 미국 10년물 국채금리는 對유럽 위협 감소, 일본 국채금리 하락 등이 반영 독일은 그린란드 관련 미국과의 무력충돌 불안 해소 등으로 2bp 상승 ※ 뉴욕 1M NDF 종가 1463.3원(스왑포인트 감안 시 1464.9원, 0.43% 하락). 한국 CDS 약보합"
2026-01-21,"■ 주요 뉴스: 미국-EU, 그린란드 관련 무역긴장 고조. 시장에서는 셀아메리카 우려 증폭 ○ 미국 재무장관, 이르면 다음 주 차기 연준 의장 지명. 대법원 관세 판결은 지연 ○ 중국, 소비 진작 및 소득 개선 방안 추진. 인민은행은 대출우대금리(LPR) 동결 ○ 일본 재무상, 확장 재정 피하기 어려운 상황. 주요 국채금리 상승은 지속 ■ 국제금융시장: 미국은 그린란드 관련 EU와의 관세대립 등이 영향 주가 하락[-2.1%], 달러화 약세[-0.8%], 금리 상승[+7bp] ○ 주가: 미국 SP500지수는 그린란드 갈등, 빅테크 약세 등으로 하락 유로 Stoxx600지수는 미국-EU 무역 불확실성 등으로 0.7% 하락 ○ 환율: 달러화지수는 셀아메리카 본격화 가능성 등으로 하락 유로화 가치는 0.7% 상승, 엔화 가치는 약보합 ○ 금리: 미국 10년물 국채금리는 유럽계 투자자들의 매도 확대 우려 등이 반영 독일은 미국 및 일본 국채시장 영향 등으로 2bp 상승 ※ 뉴욕 1M NDF 종가 1479.0원(스왑포인트 감안 시 1480.7원, 0.18% 상승). 한국 CDS 강보합"
2026-01-20,"■ 주요 뉴스 : 미국 트럼프, 그린란드 관련 對EU 관세 부과 강조. 무력 사용 여부는 답변 회피 ○ IMF, 금년 세계 경제성장률 전망치 3.3%로 소폭 상향. AI 투자 붐 등을 반영 ○ 중국 4/4분기 경제성장률, 예상치 부합. 내수 부진했으나 양호한 수출이 지속 ○ 일본 다카이치 총리, 2/8일에 조기 총선. 10년물 국채금리는 27년 만에 최고 ■ 국제금융시장 : 미국 금융시장은 휴장. 유럽은 트럼프의 추가 관세 위협 등이 영향 유럽주가 하락[-1.2%], 달러화 약세[-0.4%], 독일금리 강보합[+0.4bp] ○ 주가 : 미국 증시는 마틴루터킹 데이로 휴장 유로 Stoxx600지수는 그린란드 관련 對美 무역관계 악화 가능성 등으로 하락 ○ 환율 : 달러화지수는 무역전쟁 재점화 우려, 트럼프發 불확실성 증가 등이 원인 유로화 가치는 0.4% 상승, 엔화 가치는 강보합 ○ 금리 : 미국 채권시장은 마틴루터킹 데이로 휴장 독일은 장초반 안전자산 선호로 하락했으나 이후 경기회복 기대로 강보합 마감 ※ 뉴욕 1M NDF 종가 1471.9원(스왑포인트 감안 시 1473.6원, 0.01% 하락). 한국 CDS 약보합"
2026-01-19,"■ 주요 뉴스: 미국, 그린란드 파병 나토 8개국에 10% 관세 부과. EU는 보복 관세 등을 검토 등 ○ 미국 11월 근원 PCE 물가지수 상승률, 연준 목표치 상회 예상. 금리 동결 뒷받침 ○ 미국 정부 관계자, 신용카드사와 대출금리 상한 논의. 은행 규제 완화도 추진 ○ 블룸버그 조사, 일본은행의 금리 동결 예상. 성장률 전망은 상향할 가능성 ■ 국제금융시장(주간): 미국은 연준 독립성 논란, 12월 소비자물가 등 경제지표 등이 영향 주가 하락[-0.4%], 달러화 강세[+0.3%], 금리 상승[+6bp] ○ 주가: 미국 SP500지수는 차익매물 출회, 당분간 금리동결 지속 전망 등으로 하락 유로 Stoxx600지수는 AI 및 화학 관련주 매수 증가 등으로 상승 ○ 환율: 달러화지수는 연준 인사들의 매파적 발언, 엔화 약세 지속 등이 배경 유로화와 엔화 가치는 각각 0.3%, 0.2% 하락 ○ 금리: 미국 10년물 국채 금리는 금리인하 전망 후퇴 등으로 상승 독일은 역내 인플레이션 압력 완화 등으로 3bp 하락 ※ 원/달러 환율(주간) 1.01% 상승, 한국 CDS 약보합"
2026-01-17,"■ 주요 뉴스: 차기 연준 의장 인선 관련 불확실성 증대(해싯 NEC 위원장 , 워시 前 연준 이사 ) ○ 연준 블랙아웃 기간(1.17~29일) 임박. 주요 인사, 1월 동결 지지 및 유연성 강조 ○ 중국-캐나다, 전략적 파트너십 관계 재설정 합의(加, 중국산 전기차 관세 인하 등) ○ 유로존 주요국 물가, 중기적 안정 재확인. 일본 엔화, 구두개입 이후 약세 둔화 ■ 국제금융시장: 미국 25.4분기 기업실적 및 차기 연준 의장 관련 불확실성에 반응 미국 주가 약보합[-0.06%], 달러화 강보합[+0.07%], 금리 상승[+5bp] ○ 주가: 미국 SP500은 7,000pt 근접 이후 혼조. 반도체주 상승, 헬스케어주 하락 유로 Stoxx600은 명품ㆍ광산 주가의 상승세가 둔화되면서 보합(-0.03%) ○ 환율: 달러화지수, 일본 외환당국 구두개입에 따른 엔低로 상승 폭 제한 유로화는 미 달러화 대비 0.1% 약세, 엔화는 0.3% 강세 ○ 금리: 미국 10년물 국채금리는 해싯 NEC 위원장 연준 의장 지명 가능성 감소로 상승 독일은 ECB 금리동결 전망 불구, 재정지출 확대 가능성을 반영하면서 2bp 상승 ※ 뉴욕 1M NDF 종가 1472.5원(스왑포인트 감안 시 1473.9원, 0.02% 상승). 한국 CDS 보합"
2026-01-16,"■ 주요 뉴스 : 미국 주간 신규실업급여 청구, 예상 하회. 연준 인사들은 인플레이션 억제 강조 ○ 미국대만, 반도체 빅딜 합의. 상호관세 15%로 낮추고 대만은 2500억달러 투자 ○ 미국 트럼프, 이란 공격하지 않겠다는 의사 피력. 이란도 시위 참가자 처형 철회 ○ 중국 인민은행, 재대출 금리 0.25%p 인하. 작년 신규대출은 18년 이후 최저 ■ 국제금융시장 : 미국은 TSMC일부 은행의 실적 훈풍, 주간 고용지표 호조 등이 영향 주가 상승[+0.3%], 달러화 강세[+0.3%], 금리 상승[+4bp] ○ 주가 : 미국 SP500지수는 반도체금융주 강세, 지정학적 우려 완화 등으로 상승 유로 Stoxx600지수는 AI칩건설자재화학주 등이 주도하며 0.5% 상승 ○ 환율 : 달러화지수는 주간 신규실업급여 청구건수의 예상치 하회 등이 배경 유로화와 엔화 가치는 각각 0.3%, 0.1% 하락 ○ 금리 : 미국 10년물 국채금리는 연준의 금리인하 전망 후퇴 등으로 상승 독일은 경제 회복 기대, 미국 국채시장 영향 등으로 1bp 상승 ※ 뉴욕 1M NDF 종가 1468.8원(스왑포인트 감안 시 1470.3원, 0.04% 상승). 한국 CDS 약보합"
2026-01-15,"■ 주요 뉴스: 미국 11월 소매판매, 전월비 증가. BofA 및 Citi 4/4분기 이익은 예상치 상회 ○ 연준 주요 인사, 인플레이션 둔화 예상. 베이지북은 경제활동 개선되었다고 평가 ○ 미국, AI 및 컴퓨팅 목적 이외의 반도체에 25% 관세. 환적의 경우도 대상 ○ 미국 트럼프, 국가안보를 위해 그린란드 점령 필요. 對이란 압박도 강화 ■ 국제금융시장: 미국은 주요 경제지표, 중동發 지정학적 우려, 연준 독립성 논란 등이 영향 주가 하락[-0.5%], 달러화 약세[-0.1%], 금리 하락[-5bp] ○ 주가: 미국 SP500지수는 순환매, 기술주 및 은행주 중심 매물 증가 등으로 하락 유로 Stoxx600지수는 헬스케어 및 광산 관련주 강세 등으로 0.2% 상승 ○ 환율: 달러화지수는 연준 독립성 훼손 우려 등으로 하락 유로화 가치는 강보합, 엔화 가치는 0.4% 상승 ○ 금리: 미국 10년물 국채금리는 지정학적 불안 등으로 매수세 강화되며 하락 독일은 미국 국채시장의 영향 등으로 3bp 하락 ※ 뉴욕 1M NDF 종가 1461.2원(스왑포인트 감안 시 1462.7원, 1.01% 하락). 한국 CDS 강보합"
2026-01-14,"■ 주요 뉴스: 미국 12월 근원 소비자물가지수, 예상치 하회. 기존의 금리 경로 전망은 지속 ○ 미국 트럼프, 연준 파월 의장 사임 압박. 세계 중앙은행 총재들은 반박 성명 발표 ○ 연준 주요 인사, 급격한 금리 조정 불필요. JPMorganChase는 금리 규제 가능성 우려 ○ 일본 다카이치 총리, 조기 총선 의향 전달. 엔화 가치는 1년 반 만에 최저 ■ 국제금융시장: 미국은 트럼프와 은행권 갈등, 12월 소비자물가지수 결과 등이 영향 주가 하락[-0.2%], 달러화 강세[+0.3%], 금리 강보합[+0bp] ○ 주가: 미국 SP500지수는 당분간 금리동결 지속될 가능성, 금융주 약세 등으로 하락 유로 Stoxx600지수는 이란發 지정학적 위기 경계감 등으로 0.1% 하락 ○ 환율: 달러화지수는 연준 인사들의 다소 매파적 발언, 엔화 급락 등으로 상승 유로화와 엔화 가치는 각각 0.2%, 0.6% 하락 ○ 금리: 미국 10년물 국채금리는 연준의 관망세 이어질 수 있다는 평가 등으로 강보합 독일은 미국 국채시장 영향 및 유럽 내 국채공급 증가 전망 등으로 1bp 상승 ※ 뉴욕 1M NDF 종가 1476.0원(스왑포인트 감안 시 1477.7원, 0.27% 상승). 한국 CDS 강보합"
2026-01-13,"■ 주요 뉴스: 미국 법무부, 연준 파월 의장 수사. 파월은 정치적 탄압에도 임무 완수 강조 ○ 이란 외무장관, 국내 소요 진압. 미국은 이란과 거래 국가에 25% 관세 부과 ○ EU, 중국과 전기차 수입 협상 합의 근접. 유로존 1월 투자자 신뢰는 상승 ○ 그린란드 정부, 나토를 중심으로 방위 노력 강화. EU도 필요 시 지원할 방침 ■ 국제금융시장: 미국은 기업실적 기대, 12월 소비자물가 관련 낙관적 전망 등이 영향 주가 상승[+0.2%], 달러화 약세[-0.3%], 금리 상승[+1bp] ○ 주가: 미국 SP500지수는 파월 수사 불구 강세장 지속 기대 등으로 반등 마감 유로 Stoxx600지수는 반도체 및 제약 관련주 강세 등으로 0.2% 상승 ○ 환율: 달러화지수는 연준 독립성 훼손 우려 등으로 하락 유로화 가치는 0.3% 상승, 엔화 가치는 0.2% 하락 ○ 금리: 미국 10년물 국채금리는 연준 압박에 따른 인플레이션 심화 가능성 등이 반영 독일은 역내 인플레이션 압력 완화 등으로 2bp 하락 ※ 뉴욕 1M NDF 종가 1466.0원(스왑포인트 감안 시 1467.5원, 0.06% 하락). 한국 CDS 강보합"
2026-01-12,"■ 주요 뉴스 : 미국 12월 근원 소비자물가, 상승세 강화 예상. 기존 금리 전망은 지속될 가능성 ○ 미국, 베네수엘라 제재 점차 완화할 계획. 트럼프는 신용카드 금리 상한 추진 ○ 이란, 자국 내 시위에 미국 및 이스라엘이 개입하지 않도록 경고 ○ 중국, 개정된 대외무역법 3월부터 시행. 일본에는 희토류 신규 계약 거부 통보 ■ 국제금융시장(주간) : 미국은 무난한 12월 고용보고서, AI 낙관론 등으로 위험자산 선호 강화 주가 상승[+1.6%], 달러화 강세[+0.7%], 금리 하락[-3bp] ○ 주가 : 미국 SP500지수는 반도체AI에너지 관련주 강세 등으로 사상 최고치 유로 Stoxx600지수는 역내 인플레이션 둔화, 미국 증시 영향 등으로 2.3% 상승 ○ 환율 : 달러화지수는 12월 실업률 하락, 단기간 내 금리인하 어렵다는 평가 등이 배경 유로화와 엔화 가치는 모두 0.7% 하락 ○ 금리 : 미국 10년물 국채 금리는 부진한 12월 ISM 제조업 PMI11월 구인건수 등이 원인 독일은 예상치 하회한 12월 소비자물가, 미국 국채시장 영향 등으로 4bp 하락 ※ 원/달러 환율(주간) 1.0% 상승, 한국 CDS 하락"
2026-01-10,"■ 주요 뉴스: 미국 12월 고용지표 전반적으로 양호, 소비심리 2개월 연속 개선 ○ 미국 대법원 관세 선고 9일 무산, 이르면 14일 가능성 ○ 일본 다카이치 총리 2월 조기 총선 검토 ○ 이란, 경제난에 항의하는 시위 격화. 트럼프 군사 개입 가능성으로 유가 상승 ■ 국제금융시장: 미국은 무난한 12월 고용보고서 영향으로 위험자산 선호 강화 주가 상승[+0.7%], 달러화 강세[+0.2%], 금리 약보합[-0.2bp] ○ 주가: 미국 SP500지수는 반도체 및 AI 관련주 강세로 사상 최고치 유로 Stoxx600지수는 +1.0%로 사상 최고치 ○ 환율: 달러화지수는 미국 12월 실업률 하락 영향 등으로 99선 상회 유로화 가치는 0.2% 하락, 엔화는 조기총선 가능성으로 0.7% 하락 ○ 금리: 미국 10년물 국채금리는 美 고용지표와 대법원 관세 선고 무산 등이 반영 독일은 미국 국채시장의 영향 등으로 보합 ※ 뉴욕 1M NDF 종가 1458.3원(스왑포인트 감안 시 1459.6원, 0.1% 상승). 한국 CDS 보합"
